"featureID","DF","SpectrumID","Compound_Name","cas","compound_name","smiles"
"2486",0.00818181818181818,"CCMSLIB00005775022","Massbank:AU286004 Thiabendazole|4-(1H-benzimidazol-2-yl)-1,3-thiazole","945-65-3","Massbank:AU286004 Thiabendazole|4-(1H-benzimidazol-2-yl)-1,3-thiazole","N1C2=CC=CC=C2N=C1C1=CSC=N1"
"3220",0.0154545454545455,"CCMSLIB00005775498","Massbank:AU286003 Thiabendazole|4-(1H-benzimidazol-2-yl)-1,3-thiazole","945-65-3","Massbank:AU286003 Thiabendazole|4-(1H-benzimidazol-2-yl)-1,3-thiazole","N1C2=CC=CC=C2N=C1C1=CSC=N1"
"5394",0.33,"CCMSLIB00003140220","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"5669",0.00818181818181818,"CCMSLIB00003135901","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"3035",0.371818181818182,"CCMSLIB00003140220","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"2168",0.165454545454545,"CCMSLIB00003136916","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"1140",0.124545454545455,"CCMSLIB00003135901","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"1813",0.0345454545454545,"CCMSLIB00003140220","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"1437",0.0109090909090909,"CCMSLIB00003140220","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"4455",0.0172727272727273,"CCMSLIB00003136916","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"1627",0.00454545454545455,"CCMSLIB00003140220","Spectral Match to L-Tryptophan from NIST14","73223","Spectral Match to L-Tryptophan from NIST14","C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N"
"3668",0.01,"CCMSLIB00005778156","Massbank:FIO00660 Xanthurenic acid","59-00-7","Massbank:FIO00660 Xanthurenic acid","OC(=O)c(c1)nc(c(O)2)c(ccc2)c(O)1"
"7112",0.0118181818181818,"CCMSLIB00005778156","Massbank:FIO00660 Xanthurenic acid","59-00-7","Massbank:FIO00660 Xanthurenic acid","OC(=O)c(c1)nc(c(O)2)c(ccc2)c(O)1"
"3025",0.00636363636363636,"CCMSLIB00005778156","Massbank:FIO00660 Xanthurenic acid","59-00-7","Massbank:FIO00660 Xanthurenic acid","OC(=O)c(c1)nc(c(O)2)c(ccc2)c(O)1"
"5694",0.0154545454545455,"CCMSLIB00003138340","Spectral Match to Pyrantel from NIST14","15686836","Spectral Match to Pyrantel from NIST14","CN1CCCN=C1/C=C/C2=CC=CS2"
"4658",0.00454545454545455,"CCMSLIB00003138340","Spectral Match to Pyrantel from NIST14","15686836","Spectral Match to Pyrantel from NIST14","CN1CCCN=C1/C=C/C2=CC=CS2"
"9043",0.0181818181818182,"CCMSLIB00003138340","Spectral Match to Pyrantel from NIST14","15686836","Spectral Match to Pyrantel from NIST14","CN1CCCN=C1/C=C/C2=CC=CS2"
"1186",0.0118181818181818,"CCMSLIB00005777730","Massbank:FIO00640 Kynurenine","2922-83-0","Massbank:FIO00640 Kynurenine","OC(=O)C(N)CC(=O)c(c1)c(N)ccc1"
"5587",0.00545454545454545,"CCMSLIB00000085945","MLS000028566-01!Minoxidil","N/A","MLS000028566-01!Minoxidil","Nc1nc(cc(=N)n1O)N2CCCCC2"
"3260",0.000909090909090909,"CCMSLIB00000085945","MLS000028566-01!Minoxidil","N/A","MLS000028566-01!Minoxidil","Nc1nc(cc(=N)n1O)N2CCCCC2"
"6888",0.00272727272727273,"CCMSLIB00000085945","MLS000028566-01!Minoxidil","N/A","MLS000028566-01!Minoxidil","Nc1nc(cc(=N)n1O)N2CCCCC2"
"7931",0.0245454545454545,"CCMSLIB00005772399","Massbank:AU248704 1,3-Diphenylguanidine|1,2-diphenylguanidine","102-06-7","Massbank:AU248704 1,3-Diphenylguanidine|1,2-diphenylguanidine","N=C(NC1=CC=CC=C1)NC1=CC=CC=C1"
"6265",0.634545454545455,"CCMSLIB00005772399","Massbank:AU248704 1,3-Diphenylguanidine|1,2-diphenylguanidine","102-06-7","Massbank:AU248704 1,3-Diphenylguanidine|1,2-diphenylguanidine","N=C(NC1=CC=CC=C1)NC1=CC=CC=C1"
"9401",0.0418181818181818,"CCMSLIB00005765050","Massbank:LU084505 1,3-Diphenylguanidine|1,2-diphenylguanidine","102-06-7","Massbank:LU084505 1,3-Diphenylguanidine|1,2-diphenylguanidine","N=C(NC1=CC=CC=C1)NC1=CC=CC=C1"
"3744",0.209090909090909,"CCMSLIB00005772399","Massbank:AU248704 1,3-Diphenylguanidine|1,2-diphenylguanidine","102-06-7","Massbank:AU248704 1,3-Diphenylguanidine|1,2-diphenylguanidine","N=C(NC1=CC=CC=C1)NC1=CC=CC=C1"
"27507",0.00272727272727273,"CCMSLIB00000079483","""MLS001066368-01!2,2-diphenylacetic acid""","N/A","""MLS001066368-01!2,2-diphenylacetic acid""","OC(=O)C(c1ccccc1)c2ccccc2"
"45165",0.00181818181818182,"CCMSLIB00005772620","Massbank:AU242606 N-Phenyl-1-naphthylamine|N-phenylnaphthalen-1-amine","90-30-2","Massbank:AU242606 N-Phenyl-1-naphthylamine|N-phenylnaphthalen-1-amine","N(C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2"
"7569",0.0109090909090909,"CCMSLIB00006417044","8-hydroxy-6,7-dimethoxy-2H-chromen-2-one","N/A","8-hydroxy-6,7-dimethoxy-2H-chromen-2-one","O=C1OC=2C(O)=C(OC)C(OC)=CC2C=C1"
"9992",0.00818181818181818,"CCMSLIB00006454503","Isofraxidin","N/A","Isofraxidin","O=C1OC=2C(OC)=C(O)C(OC)=CC2C=C1"
"19403",0.01,"CCMSLIB00000569813","MoNA:1021925 MLS001148632-01!2438-72-4 M+H","N/A","MoNA:1021925 MLS001148632-01!2438-72-4 M+H","CCCCOC1=CC=C(C=C1)CC(=O)NO"
"14284",0.0254545454545455,"CCMSLIB00000569813","MoNA:1021925 MLS001148632-01!2438-72-4 M+H","N/A","MoNA:1021925 MLS001148632-01!2438-72-4 M+H","CCCCOC1=CC=C(C=C1)CC(=O)NO"
"17213",0.00454545454545455,"CCMSLIB00000569813","MoNA:1021925 MLS001148632-01!2438-72-4 M+H","N/A","MoNA:1021925 MLS001148632-01!2438-72-4 M+H","CCCCOC1=CC=C(C=C1)CC(=O)NO"
"3129",0.146363636363636,"CCMSLIB00000080347","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","N/A","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","Cc1nc(cc2c3ccccc3[nH]c12)C(=O)O"
"4851",0.02,"CCMSLIB00000080347","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","N/A","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","Cc1nc(cc2c3ccccc3[nH]c12)C(=O)O"
"10352",0.0209090909090909,"CCMSLIB00000080347","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","N/A","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","Cc1nc(cc2c3ccccc3[nH]c12)C(=O)O"
"6299",0.00545454545454545,"CCMSLIB00000080347","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","N/A","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","Cc1nc(cc2c3ccccc3[nH]c12)C(=O)O"
"8474",0.00454545454545455,"CCMSLIB00000080347","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","N/A","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","Cc1nc(cc2c3ccccc3[nH]c12)C(=O)O"
"6022",0.00818181818181818,"CCMSLIB00000080347","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","N/A","""MLS001203376-01!1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid""","Cc1nc(cc2c3ccccc3[nH]c12)C(=O)O"
"8569",0.0172727272727273,"CCMSLIB00005774013","Massbank:AU287206 Icaridin|butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate","119515-38-7","Massbank:AU287206 Icaridin|butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate","CCC(C)OC(=O)N1CCCCC1CCO"
"6069",0.00545454545454545,"CCMSLIB00005774013","Massbank:AU287206 Icaridin|butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate","119515-38-7","Massbank:AU287206 Icaridin|butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate","CCC(C)OC(=O)N1CCCCC1CCO"
"10667",0.00272727272727273,"CCMSLIB00005774013","Massbank:AU287206 Icaridin|butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate","119515-38-7","Massbank:AU287206 Icaridin|butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate","CCC(C)OC(=O)N1CCCCC1CCO"
"8292",0.0136363636363636,"CCMSLIB00000579738","""1,2,3,4-tetrahydroharmane-3-carboxylic acid""","N/A","""1,2,3,4-tetrahydroharmane-3-carboxylic acid""","N/A"
"30174",0.0263636363636364,"CCMSLIB00005764394","Massbank:LU043204 7-Diethylamino-4-methylcoumarin|7-(diethylamino)-4-methylchromen-2-one","91-44-1","Massbank:LU043204 7-Diethylamino-4-methylcoumarin|7-(diethylamino)-4-methylchromen-2-one","CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1"
"32257",0.00545454545454545,"CCMSLIB00005764394","Massbank:LU043204 7-Diethylamino-4-methylcoumarin|7-(diethylamino)-4-methylchromen-2-one","91-44-1","Massbank:LU043204 7-Diethylamino-4-methylcoumarin|7-(diethylamino)-4-methylchromen-2-one","CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1"
"270",0.611818181818182,"CCMSLIB00003140218","Spectral Match to His-Pro from NIST14","N/A","Spectral Match to His-Pro from NIST14","C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)N)C(=O)O"
"14476",0.00818181818181818,"CCMSLIB00003135469","Spectral Match to Carbamazepine from NIST14","298464","Spectral Match to Carbamazepine from NIST14","C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N"
"23315",0.0663636363636364,"CCMSLIB00003138343","Spectral Match to Tetrabutylammonium from NIST14","10549765","Spectral Match to Tetrabutylammonium from NIST14","CCCC[N+](CCCC)(CCCC)CCCC"
"19899",0.0209090909090909,"CCMSLIB00003136809","Spectral Match to Tetrabutylammonium from NIST14","10549765","Spectral Match to Tetrabutylammonium from NIST14","CCCC[N+](CCCC)(CCCC)CCCC"
"19573",0.0309090909090909,"CCMSLIB00003139656","Spectral Match to Xylometazoline from NIST14","526363","Spectral Match to Xylometazoline from NIST14","CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C"
"17083",0.0290909090909091,"CCMSLIB00003139656","Spectral Match to Xylometazoline from NIST14","526363","Spectral Match to Xylometazoline from NIST14","CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C"
"52",0.0954545454545455,"CCMSLIB00000577880","Octopine","34522-32-2 ","Octopine","CC(C(=O)O)NC(CCCN=C(N)N)C(=O)O"
"95833",0.00181818181818182,"CCMSLIB00000854835","NCGC00385962-01_C16H24O3_","n/a","NCGC00385962-01_C16H24O3_","CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1"
"85773",0.00363636363636364,"CCMSLIB00000854835","NCGC00385962-01_C16H24O3_","n/a","NCGC00385962-01_C16H24O3_","CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1"
"83427",0.00363636363636364,"CCMSLIB00000854835","NCGC00385962-01_C16H24O3_","n/a","NCGC00385962-01_C16H24O3_","CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1"
"1197",0.000909090909090909,"CCMSLIB00000207266","Massbank:EA017909 Sulfadiazine|4-amino-N-(2-pyrimidinyl)benzenesulfonamide","68-35-9","Massbank:EA017909 Sulfadiazine|4-amino-N-(2-pyrimidinyl)benzenesulfonamide","NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC=N2"
"4642",0.0118181818181818,"CCMSLIB00005742467","Massbank:PR311112 Caffeoyl putrescin (isomer of 1059)","N/A","Massbank:PR311112 Caffeoyl putrescin (isomer of 1059)","O=C(C=CC=1C=CC(O)=C(O)C=1)NCCCCN"
"20474",0.23,"CCMSLIB00000085031","MLS001332439-01!Chlorhexidine dihydrochloride3697-42-5","N/A","MLS001332439-01!Chlorhexidine dihydrochloride3697-42-5","Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1.Cl"
"17176",0.0445454545454545,"CCMSLIB00000085031","MLS001332439-01!Chlorhexidine dihydrochloride3697-42-5","N/A","MLS001332439-01!Chlorhexidine dihydrochloride3697-42-5","Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1.Cl"
"11488",0.00272727272727273,"CCMSLIB00003135150","Spectral Match to 6,9-Diamino-2-ethoxyacridine from NIST14","442160","Spectral Match to 6,9-Diamino-2-ethoxyacridine from NIST14","CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N"
"13467",0.00363636363636364,"CCMSLIB00003135150","Spectral Match to 6,9-Diamino-2-ethoxyacridine from NIST14","442160","Spectral Match to 6,9-Diamino-2-ethoxyacridine from NIST14","CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N"
"27650",0.0127272727272727,"CCMSLIB00000213634","Massbank:FIO00026 Chrysin","480-40-0","Massbank:FIO00026 Chrysin","Oc(c3)cc(O1)c(c(O)3)C(=O)C=C(c(c2)cccc2)1"
"19144",0.00909090909090909,"CCMSLIB00006432685","6-hydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one","N/A","6-hydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one","O=C1C=C(OC2=CC=C(O)C=C12)C=3C=CC(O)=CC3"
"27391",0.00363636363636364,"CCMSLIB00000005668","Ketoprofen","N/A","Ketoprofen","CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O"
"20500",0.0436363636363636,"CCMSLIB00000005668","Ketoprofen","N/A","Ketoprofen","CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O"
"6723",0.00272727272727273,"CCMSLIB00005774529","Massbank:AU152803 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine","84057-84-1","Massbank:AU152803 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine","NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1"
"4499",0.00181818181818182,"CCMSLIB00005774529","Massbank:AU152803 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine","84057-84-1","Massbank:AU152803 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine","NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1"
"8983",0.00818181818181818,"CCMSLIB00000210405","Massbank:EA270906 Imidacloprid|N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide","138261-41-3","Massbank:EA270906 Imidacloprid|N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide","Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1"
"5638",0.00363636363636364,"CCMSLIB00001058888","Pesticide4_Pymetrozine_C10H11N5O_(E)-4,5-Dihydro-6-methyl-4-[(3-pyridinylmethylene)amino]-1,2,4-triazin-3(2H)-one","123312-89-0","Pesticide4_Pymetrozine_C10H11N5O_(E)-4,5-Dihydro-6-methyl-4-[(3-pyridinylmethylene)amino]-1,2,4-triazin-3(2H)-one","CC1=NNC(=O)N(C1)N=CC2=CN=CC=C2"
"8055",0.00363636363636364,"CCMSLIB00000079210","""N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine""","N/A","""N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine""","CN(C)CCN(Cc1ccccc1)c2ccccn2"
"62409",0.969090909090909,"CCMSLIB00003138668","Spectral Match to Palmitamide from NIST14","629549","Spectral Match to Palmitamide from NIST14","CCCCCCCCCCCCCCCC(=O)N"
"17874",0.000909090909090909,"CCMSLIB00005774509","Massbank:AU110803 Propranolol|1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol","525-66-6","Massbank:AU110803 Propranolol|1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol","CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1"
"14811",0.00363636363636364,"CCMSLIB00000005144","OxymetazolineHCl","N/A","OxymetazolineHCl","C1=CC(=CC=C1C2=CC=C(C=C2)S(=O)(=O)Cl)F"
"32239",0.0190909090909091,"CCMSLIB00004708139","Indigo Carmine","N/A","Indigo Carmine","N/A"
"29154",0.675454545454545,"CCMSLIB00004708139","Indigo Carmine","N/A","Indigo Carmine","N/A"
"26543",0.00727272727272727,"CCMSLIB00004708139","Indigo Carmine","N/A","Indigo Carmine","N/A"
"35072",0.000909090909090909,"CCMSLIB00003135751","Spectral Match to Flufenamic acid from NIST14","530789","Spectral Match to Flufenamic acid from NIST14","C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F"
"10857",0.00181818181818182,"CCMSLIB00003136655","Spectral Match to O-Desmethylvenlafaxine from NIST14","93413628","Spectral Match to O-Desmethylvenlafaxine from NIST14","CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O"
"7118",0.00181818181818182,"CCMSLIB00003136655","Spectral Match to O-Desmethylvenlafaxine from NIST14","93413628","Spectral Match to O-Desmethylvenlafaxine from NIST14","CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O"
"3496",0.00272727272727273,"CCMSLIB00003136799","Spectral Match to Sulfamerazine from NIST14","127797","Spectral Match to Sulfamerazine from NIST14","CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N"
"3863",0.0218181818181818,"CCMSLIB00000221612","Massbank:PB000320 Caffeoylcholine|2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB000320 Caffeoylcholine|2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C=C1)O)O"
"1457",0.00363636363636364,"CCMSLIB00000221612","Massbank:PB000320 Caffeoylcholine|2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB000320 Caffeoylcholine|2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C=C1)O)O"
"2697",0.00363636363636364,"CCMSLIB00000221612","Massbank:PB000320 Caffeoylcholine|2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB000320 Caffeoylcholine|2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C=C1)O)O"
"18637",0.00818181818181818,"CCMSLIB00003139427","Spectral Match to Auramine O from NIST14","492808","Spectral Match to Auramine O from NIST14","CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C.Cl"
"24547",0.00909090909090909,"CCMSLIB00003138653","Spectral Match to Formononetin from NIST14","485723","Spectral Match to Formononetin from NIST14","COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O"
"26395",0.01,"CCMSLIB00003137481","Spectral Match to Formononetin from NIST14","485723","Spectral Match to Formononetin from NIST14","COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O"
"22629",0.00818181818181818,"CCMSLIB00005768015","Massbank:NA003191 Formononetin|7-hydroxy-3-(4-methoxyphenyl)chromen-4-one","485-72-3","Massbank:NA003191 Formononetin|7-hydroxy-3-(4-methoxyphenyl)chromen-4-one","COc1ccc(cc1)c2coc3cc(ccc3c2=O)O"
"23981",0.0118181818181818,"CCMSLIB00000842078","MassbankEU:SM882702 Genistein|5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one","152-95-4","MassbankEU:SM882702 Genistein|5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one","OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O"
"20240",0.0290909090909091,"CCMSLIB00000213614","Massbank:FIO00009 Apigenin","520-36-5","Massbank:FIO00009 Apigenin","Oc(c3)ccc(c3)C(=C1)Oc(c2)c(c(O)cc(O)2)C(=O)1"
