FEATURE_ID,NAME,TEXT,VETERINARY_LOOPED_IN_BITS
426,100000
427,100000
428,100000
429,100000
430,100000
431,100000
432,100000
433,100000
434,100000
435,100000
436,100000
437,100000
438,100000
439,100000
440,100000
441,100000
442,000001
443,100000
444,100000
445,100000
446,100000
447,100000
448,100000
449,100000
450,100000
451,100000
452,100000
453,100000
454,100000
455,100000
456,100000
457,100000
458,100000
459,100000
460,100000
461,100000
462,100000
463,100000
464,100000
465,100000
466,100000
467,100000
468,100000
469,100000
470,100000
471,100000
472,100000
473,100000
474,100000
475,100000
476,000001
477,100000
478,100000
479,100000
480,100000
481,100000
482,100000
483,100000
484,100000
485,100000
486,100000
487,100000
488,100000
489,100000
490,100000
491,100000
492,100000
493,100000
494,100000
495,100000
496,100000
497,100000
498,100000
499,000001
500,100000
501,100000
502,100000
503,100000
504,100000
505,100000
506,000001
507,100000
508,000001
509,100000
510,100000
511,100000
512,100000
513,100000
514,100000
515,100000
516,000001
517,100000
518,100000
519,000001
520,100000
521,100000
522,100000
523,100000
524,100000
525,100000
526,100000
527,100000
528,000001
529,100000
530,100000
531,100000
532,100000
533,100000
534,100000
535,000001
536,100000
537,100000
538,100000
539,100000
540,100000
541,000001
542,100000
543,000001
544,000001
545,000001
546,100000
547,100000
548,100000
549,100000
550,000100
551,100000
552,100000
553,100000
554,100000
555,100000
556,100000
557,100000
558,100000
559,100000
560,100000
561,100000
562,100000
563,000001
564,001000
565,100000
566,100000
567,100000
568,100000
569,100000
570,100000
571,000001
572,100000
573,100000
574,100000
575,100000
576,100000
577,100000
578,000001
579,000001
580,100000
581,100000
582,100000
583,100000
584,100000
585,100000
586,000001
587,000001
588,100000
589,100000
590,000001
591,100000
592,100000
593,100000
594,000001
595,100000
596,100000
597,100000
598,100000
599,100000
600,000001
601,100000
602,100000
603,100000
604,100000
605,000001
606,100000
607,100000
608,000001
609,100000
610,000001
611,100000
612,100000
613,100000
614,100000
615,100000
616,100000
617,100000
618,100000
619,100000
620,100000
621,000001
622,100000
623,100000
624,100000
625,100000
626,001000
627,000001
628,100000
629,100000
630,000001
631,000001
632,001000
633,100000
634,100000
635,000001
636,100000
637,100000
638,100000
639,100000
640,100000
641,000001
642,000001
643,100000
644,000001
645,100000
646,100000
647,100000
648,100000
649,000001
650,100000
651,100000
652,100000
653,100000
654,100000
655,100000
656,100000
657,100000
658,100000
659,100000
660,000001
661,100000
662,100000
663,000001
664,100000
665,000001
666,100000
667,100000
668,100000
669,100000
670,100000
671,100000
672,100000
673,001000
674,100000
675,100000
676,100000
677,100000
678,000001
679,000001
680,100000
681,100000
682,100000
683,000001
684,100000
685,100000
686,100000
687,100000
688,100000
689,100000
690,100000
691,100000
692,000001
693,100000
694,000001
695,100000
696,100000
697,100000
698,000001
699,100000
700,100000
701,100000
702,100000
703,000001
704,100000
705,100000
706,100000
707,000001
708,100000
709,100000
710,100000
711,100000
712,100000
713,100000
714,100000
715,001000
716,100000
717,100000
718,100000
719,100000
720,100000
721,100000
722,100000
723,100000
724,100000
725,100000
726,000001
727,100000
728,100000
729,100000
730,000001
731,000001
732,100000
733,100000
734,000001
735,100000
736,000001
737,100000
738,000001
739,100000
740,100000
741,100000
742,100000
743,101000
744,100000
745,000001
746,100000
747,101100
748,100000
749,100000
750,000001
751,100000
752,100000
753,100000
754,000001
755,000001
756,100000
757,100000
758,100000
759,000001
760,100000
761,100000
762,000001
763,100000
764,100000
765,100000
766,100000
767,100000
768,100000
769,100000
770,100000
771,100000
772,100000
773,100000
774,000001
775,000001
776,100000
777,000001
778,100000
779,100000
780,100000
781,000001
782,100000
783,100000
784,100000
785,100000
786,100000
787,000001
788,000001
789,100000
790,000001
791,100000
792,100000
793,000001
794,100000
795,100000
796,100000
797,000001
798,100000
799,100000
800,100000
801,100000
802,100000
803,100000
804,100000
805,100000
806,100000
807,100000
808,000001
809,100000
810,100000
811,100000
812,100000
813,100000
814,000001
815,100000
816,100000
817,100000
818,100000
819,100000
820,000001
821,100000
822,100000
823,100000
824,100000
825,000001
826,100000
827,100000
828,100000
829,000001
830,100000
831,100000
832,100000
833,100000
834,100000
835,100000
836,100000
837,100000
838,100000
839,100000
840,000001
841,100000
842,100000
843,000001
844,100000
845,000001
846,100000
847,100000
848,100000
849,100000
850,100000
851,100000
852,100000
853,100000
854,100000
855,100000
856,100000
857,100000
858,100000
859,100000
860,100000
861,000001
862,100000
863,100000
864,100000
865,100000
866,100000
867,100000
868,100000
869,100100
870,100000
871,100000
872,100000
873,100000
874,100000
875,100000
876,100000
877,100000
878,000001
879,100000
880,100000
881,100000
882,100000
883,100000
884,100000
885,100000
886,100000
887,100000
888,100000
889,100000
890,100000
891,100000
892,100000
893,100000
894,100000
895,100000
896,100000
897,100000
898,100000
899,100000
900,000001
901,100000
902,000001
903,100000
904,100000
905,100000
906,100000
907,100000
908,100000
909,100000
910,100000
911,100000
912,000001
913,100000
914,100000
915,100000
916,100000
917,100000
918,100000
919,100000
920,100000
921,100000
922,100000
923,000001
924,100000
925,100000
926,100000
927,100000
928,100000
929,000001
930,100000
931,100000
932,100000
933,000001
934,100000
935,100000
936,100000
937,100000
938,100000
939,100000
940,100000
941,100000
942,100000
943,100000
944,100000
945,100000
946,100000
947,100000
948,100000
949,000001
950,100000
951,100000
952,100000
953,100000
954,100000
955,100000
956,100000
957,100000
958,100000
959,100000
960,100000
961,100000
962,100000
963,100000
964,100000
965,100000
966,100000
967,100000
968,100000
969,000001
970,100000
971,000001
972,100000
973,100000
974,100000
975,100000
976,100000
977,100000
978,100000
979,100000
980,100000
981,100000
982,100000
983,100000
984,100000
985,100000
986,000001
987,100000
988,000001
989,100000
990,100000
991,100000
992,100000
993,100000
994,100000
995,000001
996,100000
997,100000
998,100000
999,100000
1000,100000
1001,100000
1002,100000
1003,100000
1004,100000
1005,100000
1006,100000
1007,100000
1008,000001
1009,100000
1010,100000
1011,100000
1012,000001
1013,100000
1014,100000
1015,100000
1016,100000
1017,100000
1018,100000
1019,100000
1020,100000
1021,100000
1022,000001
1023,100000
1024,100000
1025,100000
1026,100000
1027,100000
1028,000001
1029,100000
1030,100000
1031,100000
1032,100000
1033,000001
1034,100000
1035,100000
1036,000001
1037,100000
1038,000001
1039,100000
1040,100000
1041,100000
1042,100000
1043,100000
1044,100000
1045,100000
1046,100000
1047,100000
1048,100000
1049,100000
1050,000001
1051,000001
1052,000001
1053,100000
1054,100000
1055,100000
1056,100000
1057,100000
1058,100000
1059,000001
1060,100000
1061,100000
1062,100000
1063,100000
1064,000001
1065,000001
1066,100000
1067,100000
1068,100000
1069,000001
1070,100000
1071,000001
1072,100000
1073,100000
1074,100000
1075,100000
1076,000001
1077,100000
1078,100000
1079,100000
1080,000001
1081,000001
1082,100000
1083,100000
1084,000001
1085,100000
1086,100000
1087,100000
1088,100000
1089,100000
1090,100100
1091,100000
1092,100000
1093,100000
1094,100000
1095,100000
1096,100000
1097,100000
1098,100000
1099,000001
1100,010110
1101,110100
1102,100000
1103,100000
1104,100000
1105,100010
1106,000001
1107,100000
1108,100000
1109,100000
1110,100000
1111,100000
1112,100000
1113,100000
1114,000001
1115,000001
1116,000001
1117,110110
1118,100100
1119,100000
1120,110000
1121,100000
1122,100000
1123,000001
1124,100000
1125,000001
1126,010000
1127,100000
1128,000001
1129,100000
1130,100000
1131,100000
1132,100000
1133,100000
1134,100000
1135,100000
1136,100000
1137,010000
1138,000010
1139,100000
1140,100000
1141,000001
1142,100000
1143,100000
1144,100000
1145,100000
1146,111100
1147,010100
1148,001000
1149,100000
1150,100000
1151,100000
1152,000001
1153,100000
1154,100000
1155,100000
1156,110100
1157,100000
1158,011100
1159,100000
1160,100000
1161,100000
1162,100000
1163,010010
1164,100000
1165,100000
1166,100000
1167,000001
1168,100010
1169,000001
1170,100010
1171,100010
1172,000001
1173,100000
1174,100000
1175,101100
1176,100000
1177,100000
1178,010010
1179,010010
1180,100010
1181,000001
1182,010000
1183,100000
1184,000001
1185,000100
1186,010110
1187,100000
1188,000001
1189,100000
1190,100000
1191,100000
1192,100000
1193,000001
1194,100000
1195,100000
1196,000001
1197,010110
1198,100000
1199,100000
1200,000001
1201,100000
1202,100000
1203,000001
1204,100000
1205,100000
1206,100000
1207,000010
1208,100000
1209,100000
1210,000001
1211,100000
1212,100000
1213,100000
1214,100000
1215,100000
1216,110000
1217,000001
1218,100000
1219,100000
1220,000010
1221,100000
1222,100000
1223,001000
1224,100000
1225,000010
1226,100000
1227,100000
1228,100000
1229,000001
1230,100000
1231,100000
1232,000001
1233,010010
1234,100000
1235,000001
1236,100000
1237,100000
1238,100000
1239,000001
1240,000001
1241,100000
1242,100000
1243,000010
1244,110000
1245,100000
1246,110000
1247,100000
1248,100000
1249,100000
1250,100000
1251,100000
1252,000001
1253,100000
1254,000001
1255,110000
1256,100000
1257,101100
1258,100000
1259,100000
1260,100000
1261,100000
1262,010010
1263,100000
1264,100000
1265,100000
1266,100000
1267,000010
1268,100000
1269,000001
1270,100010
1271,100000
1272,100000
1273,100000
1274,100000
1275,100000
1276,000001
1277,100000
1278,100000
1279,101000
1280,000001
1281,010000
1282,100000
1283,100000
1284,100000
1285,100000
1286,100000
1287,100000
1288,010010
1289,100000
1290,100000
1291,100000
1292,100000
1293,100000
1294,100000
1295,100000
1296,000001
1297,010000
1298,110100
1299,100000
1300,100000
1301,100000
1302,100000
1303,000001
1304,100000
1305,110000
1306,011010
1307,011010
1308,000001
1309,100010
1310,100000
1311,100000
1312,100000
1313,100000
1314,000001
1315,010000
1316,110000
1317,000001
1318,100000
1319,100000
1320,100000
1321,110100
1322,100000
1323,000001
1324,000001
1325,101100
1326,100000
1327,100000
1328,000001
1329,010110
1330,100000
1331,000001
1332,010100
1333,000001
1334,000001
1335,100000
1336,100000
1337,111100
1338,100000
1339,100000
1340,101000
1341,100000
1342,100000
1343,100000
1344,100000
1345,000001
1346,100000
1347,010000
1348,000001
1349,100000
1350,010000
1351,010000
1352,100000
1353,101000
1354,100000
1355,001110
1356,100000
1357,010101
1358,000001
1359,000001
1360,000001
1361,100000
1362,000001
1363,100000
1364,100000
1365,010000
1366,000001
1367,100010
1368,100000
1369,100000
1370,100000
1371,010000
1372,000001
1373,110110
1374,100000
1375,100000
1376,100000
1377,000010
1378,000001
1379,101100
1380,100000
1381,010010
1382,010010
1383,100000
1384,100000
1385,000001
1386,100000
1387,000001
1388,100000
1389,000001
1390,100000
1391,000001
1392,000001
1393,110100
1394,100000
1395,000001
1396,000001
1397,100000
1398,100000
1399,001000
1400,100000
1401,011010
1402,000001
1403,100000
1404,100000
1405,000010
1406,100000
1407,010010
1408,000001
1409,110000
1410,110100
1411,000001
1412,100000
1413,100000
1414,000001
1415,110100
1416,100000
1417,100000
1418,001000
1419,100000
1420,100000
1421,100000
1422,100000
1423,000001
1424,000001
1425,011000
1426,000001
1427,100000
1428,100010
1429,100000
1430,110000
1431,100000
1432,100000
1433,001000
1434,100000
1435,100000
1436,100000
1437,010100
1438,100000
1439,100000
1440,100000
1441,100000
1442,001000
1443,100100
1444,100000
1445,100100
1446,100000
1447,100000
1448,100010
1449,100000
1450,100000
1451,010010
1452,000001
1453,010000
1454,000001
1455,100000
1456,111100
1457,110100
1458,000001
1459,010000
1460,100000
1461,110110
1462,000001
1463,000001
1464,100000
1465,100000
1466,100000
1467,100000
1468,001000
1469,100000
1470,000001
1471,010000
1472,011100
1473,100000
1474,000001
1475,100000
1476,100000
1477,100000
1478,100000
1479,100000
1480,010010
1481,000001
1482,100000
1483,100000
1484,100000
1485,100000
1486,000001
1487,100000
1488,100000
1489,100000
1490,100000
1491,100000
1492,110000
1493,111100
1494,000010
1495,000001
1496,000001
1497,100000
1498,110000
1499,100000
1500,000100
1501,101000
1502,000010
1503,000001
1504,100000
1505,000001
1506,100000
1507,100000
1508,100000
1509,100000
1510,100000
1511,000001
1512,011010
1513,000001
1514,100000
1515,010010
1516,110100
1517,000001
1518,000010
1519,000001
1520,100000
1521,100000
1522,100000
1523,100000
1524,100000
1525,100000
1526,100000
1527,100000
1528,100000
1529,010000
1530,001000
1531,100000
1532,100000
1533,100000
1534,010100
1535,100000
1536,100000
1537,100000
1538,100000
1539,100000
1540,000001
1541,100000
1542,100000
1543,100000
1544,100000
1545,000010
1546,101000
1547,000100
1548,000100
1549,000001
1550,100000
1551,000001
1552,000001
1553,101000
1554,110100
1555,100000
1556,100010
1557,100000
1558,000001
1559,100000
1560,100000
1561,100000
1562,110000
1563,000001
1564,100000
1565,100000
1566,100000
1567,100100
1568,000001
1569,100000
1570,010000
1571,000001
1572,100000
1573,100000
1574,100000
1575,111110
1576,100000
1577,100000
1578,010000
1579,100000
1580,000001
1581,000001
1582,100100
1583,000001
1584,000001
1585,101000
1586,100000
1587,100000
1588,010010
1589,100000
1590,000001
1591,100000
1592,100000
1593,100000
1594,000001
1595,100000
1596,000001
1597,000001
1598,100000
1599,010000
1600,100100
1601,101000
1602,000001
1603,000001
1604,100000
1605,011100
1606,100000
1607,000001
1608,101000
1609,100000
1610,100000
1611,100000
1612,100000
1613,100000
1614,100000
1615,000001
1616,100000
1617,000001
1618,100000
1619,010000
1620,100000
1621,100000
1622,100000
1623,100000
1624,100000
1625,000001
1626,100000
1627,100000
1628,100000
1629,000001
1630,000001
1631,100000
1632,100100
1633,100000
1634,000001
1635,000010
1636,100000
1637,011100
1638,100000
1639,100000
1640,111100
1641,100000
1642,100000
1643,100000
1644,000010
1645,100000
1646,100000
1647,100000
1648,100000
1649,100000
1650,100000
1651,100000
1652,000100
1653,000001
1654,100100
1655,000001
1656,100000
1657,100000
1658,010100
1659,010100
1660,100000
1661,000001
1662,000001
1663,100000
1664,010000
1665,100000
1666,100000
1667,000001
1668,100000
1669,010000
1670,000001
1671,100000
1672,010010
1673,100000
1674,100000
1675,100000
1676,100000
1677,100000
1678,100000
1679,100000
1680,100000
1681,010000
1682,110100
1683,100000
1684,000010
1685,000001
1686,000001
1687,000001
1688,100000
1689,000001
1690,111000
1691,010000
1692,110000
1693,100000
1694,100000
1695,100000
1696,010100
1697,000001
1698,100000
1699,100000
1700,100000
1701,100000
1702,100000
1703,010110
1704,100000
1705,100000
1706,100000
1707,100000
1708,100100
1709,100000
1710,100000
1711,001000
1712,111010
1713,110010
1714,000001
1715,000001
1716,100000
1717,110000
1718,100000
1719,000001
1720,000001
1721,100000
1722,100000
1723,000001
1724,100000
1725,000001
1726,100000
1727,100000
1728,100000
1729,100000
1730,100000
1731,100100
1732,000010
1733,100000
1734,000001
1735,000001
1736,100000
1737,001000
1738,100000
1739,100000
1740,110100
1741,000001
1742,000001
1743,000001
1744,011100
1745,100000
1746,100000
1747,100000
1748,010000
1749,100000
1750,000100
1751,110000
1752,100000
1753,100000
1754,100000
1755,100010
1756,100000
1757,001110
1758,011100
1759,100000
1760,100000
1761,000001
1762,110000
1763,100000
1764,110000
1765,100000
1766,000001
1767,100000
1768,100000
1769,110000
1770,100000
1771,100000
1772,000001
1773,100000
1774,010000
1775,000001
1776,100000
1777,100000
1778,100000
1779,100000
1780,010000
1781,000001
1782,100000
1783,100000
1784,100000
1785,100000
1786,000001
1787,001000
1788,000001
1789,010000
1790,100000
1791,000001
1792,100000
1793,111000
1794,100100
1795,100000
1796,100000
1797,100000
1798,100000
1799,000001
1800,100000
1801,000001
1802,000001
1803,000001
1804,100000
1805,100000
1806,100000
1807,100000
1808,100000
1809,100000
1810,110110
1811,000001
1812,100000
1813,000001
1814,100000
1815,100000
1816,100000
1817,000010
1818,101000
1819,100000
1820,100000
1821,100000
1822,100000
1823,000001
1824,100000
1825,010000
1826,100000
1827,100000
1828,100000
1829,100000
1830,100000
1831,100000
1832,100000
1833,100000
1834,100000
1835,100000
1836,100000
1837,100000
1838,100000
1839,000010
1840,100000
1841,100010
1842,100000
1843,010110
1844,100000
1845,100000
1846,100000
1847,100000
1848,100000
1849,100000
1850,100000
1851,000001
1852,100000
1853,000010
1854,000010
1855,100010
1856,100000
1857,000001
1858,100000
1859,100000
1860,000001
1861,000001
1862,100000
1863,101000
1864,100000
1865,100000
1866,100000
1867,010000
1868,100000
1869,100000
1870,100000
1871,101000
1872,011000
1873,101000
1874,010000
1875,100000
1876,100000
1877,100000
1878,110000
1879,100000
1880,100000
1881,100000
1882,100000
1883,100000
1884,010000
1885,000001
1886,100000
1887,000001
1888,000010
1889,100000
1890,001000
1891,000001
1892,010010
1893,010000
1894,100000
1895,000001
1896,100000
1897,100000
1898,001000
1899,100000
1900,000001
1901,000001
1902,100000
1903,100000
1904,100000
1905,000001
1906,110000
1907,010000
1908,100000
1909,100000
1910,100000
1911,100000
1912,100000
1913,100000
1914,100000
1915,100000
1916,011100
1917,100000
1918,100000
1919,100000
1920,100000
1921,100000
1922,100000
1923,000001
1924,000001
1925,100000
1926,100000
1927,100000
1928,011110
1929,100000
1930,100000
1931,100000
1932,110000
1933,100000
1934,100000
1935,100000
1936,000010
1937,000010
1938,000001
1939,100000
1940,000001
1941,000001
1942,000001
1943,100000
1944,000001
1945,100000
1946,111010
1947,000001
1948,100000
1949,100000
1950,100000
1951,100000
1952,100000
1953,100000
1954,100000
1955,100000
1956,100000
1957,100000
1958,100000
1959,000010
1960,100000
1961,100000
1962,100000
1963,100000
1964,010101
1965,100000
1966,100000
1967,100000
1968,100000
1969,100000
1970,100100
1971,100100
1972,000001
1973,000001
1974,000001
1975,100000
1976,100000
1977,100000
1978,000001
1979,100000
1980,100000
1981,100000
1982,000001
1983,000001
1984,100000
1985,000001
1986,100000
1987,000001
1988,000001
1989,000001
1990,100000
1991,100000
1992,110000
1993,100000
1994,000001
1995,100000
1996,100000
1997,100000
1998,100000
1999,000001
2000,100000
2001,110000
2002,100000
2003,010000
2004,100000
2005,000001
2006,100000
2007,000001
2008,000001
2009,100000
2010,100000
2011,100000
2012,100000
2013,100000
2014,100000
2015,100000
2016,000001
2017,100100
2018,100000
2019,000100
2020,100000
2021,100000
2022,000001
2023,100000
2024,000001
2025,100000
2026,100000
2027,000001
2028,000001
2029,100000
2030,100010
2031,100000
2032,010110
2033,000001
2034,100000
2035,000001
2036,011100
2037,100000
2038,000001
2039,100000
2040,100000
2041,100000
2042,000001
2043,000001
2044,100000
2045,100000
2046,100000
2047,000001
2048,101000
2049,100000
2050,100000
2051,100000
2052,001100
2053,100000
2054,100000
2055,001000
2056,111000
2057,100000
2058,100000
2059,100000
2060,100000
2061,100000
2062,100000
2063,100000
2064,100000
2065,100000
2066,100000
2067,100000
2068,100000
2069,000001
2070,000001
2071,100000
2072,100000
2073,100000
2074,100000
2075,100000
2076,100000
2077,000001
2078,100000
2079,110000
2080,000001
2081,000001
2082,000001
2083,010000
2084,000001
2085,100000
2086,000001
2087,110110
2088,111110
2089,100000
2090,100000
2091,100000
2092,100000
2093,100000
2094,100000
2095,001010
2096,100000
2097,100000
2098,110000
2099,000001
2100,111000
2101,110100
2102,100000
2103,000001
2104,100000
2105,110000
2106,100000
2107,100000
2108,100000
2109,100000
2110,100000
2111,000001
2112,100000
2113,000001
2114,100010
2115,100000
2116,000001
2117,100000
2118,100000
2119,000001
2120,111100
2121,010010
2122,100000
2123,100000
2124,110100
2125,011010
2126,100000
2127,100000
2128,100000
2129,010000
2130,000001
2131,100000
2132,000001
2133,100000
2134,100000
2135,101100
2136,010100
2137,100000
2138,000001
2139,100000
2140,100000
2141,000010
2142,011010
2143,100000
2144,100000
2145,100000
2146,001000
2147,100000
2148,100000
2149,100000
2150,100000
2151,011100
2152,100000
2153,100000
2154,000010
2155,010100
2156,100000
2157,000001
2158,100000
2159,100000
2160,101100
2161,100000
2162,000001
2163,100000
2164,100000
2165,100000
2166,100000
2167,100000
2168,000001
2169,100000
2170,000001
2171,100100
2172,100000
2173,100000
2174,100000
2175,100000
2176,100000
2177,100000
2178,100000
2179,000001
2180,100000
2181,100000
2182,000001
2183,100000
2184,101000
2185,000001
2186,010000
2187,100000
2188,100000
2189,100000
2190,100000
2191,100000
2192,000001
2193,000001
2194,100000
2195,100000
2196,100000
2197,000001
2198,000001
2199,101100
2200,100000
2201,000001
2202,100000
2203,100000
2204,110010
2205,100000
2206,011100
2207,000001
2208,100000
2209,000001
2210,110010
2211,100000
2212,100000
2213,100000
2214,100000
2215,100000
2216,100000
2217,100000
2218,010000
2219,000001
2220,100000
2221,110000
2222,010000
2223,010000
2224,000001
2225,100000
2226,100000
2227,100000
2228,100000
2229,100000
2230,000010
2231,100000
2232,101000
2233,100010
2234,110000
2235,100000
2236,010010
2237,001000
2238,000001
2239,100000
2240,000001
2241,100000
2242,000010
2243,011010
2244,000001
2245,100000
2246,100000
2247,010010
2248,000100
2249,100000
2250,000001
2251,101100
2252,110000
2253,100000
2254,100000
2255,100000
2256,000010
2257,010100
2258,000001
2259,000001
2260,100000
2261,100000
2262,001000
2263,100000
2264,000001
2265,100000
2266,000001
2267,100000
2268,100000
2269,010000
2270,000001
2271,100000
2272,100000
2273,100000
2274,100000
2275,001000
2276,100000
2277,100000
2278,000001
2279,100000
2280,100000
2281,000001
2282,000001
2283,000001
2284,000001
2285,000010
2286,000010
2287,100000
2288,000001
2289,100000
2290,100000
2291,110000
2292,100000
2293,010100
2294,100010
2295,100000
2296,100000
2297,100000
2298,100000
2299,000001
2300,100000
2301,001100
2302,111000
2303,100000
2304,000001
2305,100000
2306,000001
2307,000001
2308,010000
2309,010000
2310,100000
2311,100000
2312,100000
2313,100000
2314,100000
2315,100000
2316,100000
2317,100000
2318,010000
2319,100000
2320,100000
2321,100000
2322,001100
2323,000001
2324,000001
2325,100000
2326,100000
2327,010000
2328,100000
2329,010100
2330,100000
2331,000001
2332,000001
2333,100000
2334,000001
2335,100000
2336,100100
2337,100000
2338,100000
2339,100000
2340,100000
2341,100000
2342,100000
2343,100000
2344,000001
2345,100000
2346,100000
2347,100000
2348,100010
2349,000001
2350,010110
2351,000001
2352,000001
2353,110000
2354,100000
2355,100000
2356,101100
2357,000001
2358,000001
2359,100000
2360,100000
2361,100000
2362,000001
2363,110010
2364,100000
2365,100000
2366,100000
2367,000100
2368,100000
2369,100000
2370,100000
2371,000001
2372,100000
2373,000001
2374,110100
2375,000001
2376,100000
2377,100000
2378,000001
2379,010000
2380,100000
2381,100000
2382,100000
2383,100000
2384,100000
2385,000001
2386,111000
2387,000100
2388,100000
2389,000001
2390,100000
2391,100000
2392,000100
2393,100000
2394,000001
2395,000100
2396,000001
2397,100000
2398,000001
2399,100000
2400,000001
2401,000001
2402,100000
2403,110100
2404,100000
2405,000001
2406,100000
2407,100000
2408,100000
2409,100000
2410,101000
2411,100000
2412,000001
2413,110000
2414,100000
2415,111100
2416,100000
2417,100000
2418,000001
2419,010010
2420,100000
2421,100000
2422,100000
2423,000001
2424,011100
2425,000001
2426,100000
2427,100000
2428,100000
2429,000010
2430,100000
2431,100000
2432,000001
2433,000001
2434,100000
2435,011100
2436,100000
2437,010010
2438,100000
2439,100000
2440,000001
2441,100000
2442,000001
2443,000001
2444,100000
2445,000001
2446,000001
2447,110010
2448,100000
2449,100000
2450,100000
2451,100000
2452,100000
2453,100000
2454,100000
2455,100000
2456,110000
2457,100000
2458,100000
2459,100000
2460,110100
2461,110100
2462,100000
2463,100000
2464,100100
2465,100000
2466,100000
2467,100000
2468,100000
2469,111000
2470,010100
2471,100000
2472,100000
2473,000001
2474,100000
2475,010000
2476,010000
2477,000001
2478,100000
2479,100000
2480,100000
2481,110000
2482,100000
2483,000001
2484,000010
2485,101100
2486,100100
