010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,011100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,011000,000010,010000,101000,001000,000001,010000,011100,010000,001000,010000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,011100,000010,100100,001000,011010,010000,010010,010010,000001,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,010000,011100,000110,001100,010000,010100,010000,010000,110100,011010,011100,010010,000100,001100,000010,100100,001000,011010,010000,000001,010010,000001,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001001,010000,000010,010000,101000,001000,000001,010000,011100,010000,001000,011000,011100,000110,001100,110000,010100,010000,010000,010100,011010,111100,010010,000100,011100,000010,100100,001000,011110,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,101110,010000,011100,010100,011000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,001110,010000,011100,010100,011000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,111100,000110,001100,010000,010100,010000,010000,110100,011010,110100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,001110,010000,011100,010100,011000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,110000,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,011110,010000,011100,011000,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,010000,111100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,011000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,011000,011000,011000,000010,010000,001000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,110000,010100,010000,010000,010100,011010,011100,010010,000100,001100,000010,100100,001000,011110,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,101110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,111100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,010110,010000,010010,010010,000001,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,011000,001000,011000,000010,010000,001000,001000,000001,010000,011100,011000,001000,010000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,001000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,110000,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,010010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,011110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,110100,011010,011100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,000001,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,101110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011100,011100,000110,001100,010000,011100,010000,010000,010100,011010,011100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,000001,001000
010000,010000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,001110,010000,011100,011000,001000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010100,101000,001000,000001,010000,011100,110000,001000,011000,111100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,101110,010000,011100,010100,011000,011000,000010,010000,001000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,110100,011010,011100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,101110,010000,011100,010100,011000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011110,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,011000,011000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,110000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,001110,010000,011100,010100,011000,010000,000010,010000,101000,001000,000001,010000,011100,010000,001000,010000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,011110,010000,011100,011000,011000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,110000,010100,010000,010000,110100,011010,011100,010010,000100,001100,000010,100100,001000,011110,010000,010010,010010,000001,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,011000,001000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,001110,010000,011100,010100,001100,011000,000010,010100,001000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011110,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,011110,010000,011100,010100,011000,010000,000010,010000,001000,001000,000001,010000,011100,011000,001000,010000,111100,000110,001100,010000,010100,010000,010000,010100,011010,011100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,000001,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001001,011000,000010,010100,001000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,101110,010000,011100,010100,011000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,011000,000010,010000,100000,001000,000001,010000,011100,011000,001000,010000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010100,000010,010000,001000,001000,000001,010000,011100,011000,001000,010000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011110,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010110,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,010000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000001,010010,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,011100,000010,100100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,011000,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,111100,000110,001100,010000,010100,010000,010000,010100,011010,011100,010010,000100,001100,000010,100100,001000,010010,010000,000010,010000,000001,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,000110,010000,011100,010100,011000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,010000,111100,000110,001100,010000,110000,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,000001,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010100,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,110000,010100,010000,010000,010100,011010,010100,010010,000100,001100,000010,101100,001000,011110,010000,000010,010010,000001,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,011000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010000,001000,001000
010000,010000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,011000,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,010000,111100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010000,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,100000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,011100,010010,000100,001100,000010,100100,001000,010010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,001000,001000,000001,010000,011100,011000,001000,010000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,011010,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,011110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,111100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,100100,001000,011110,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,110100,011010,111100,010010,000100,001100,000010,101100,001000,011110,010000,010010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000010,010000,000010,001000,101110,010000,011100,011000,001000,010000,000010,010000,101000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,101100,001000,011010,010000,000010,010010,001000,001000
010000,001000,010000,011100,001000,010000,010000,010000,000001,010000,000010,001000,001110,010000,011100,010100,001000,010000,000010,010000,001000,001000,000001,010000,011100,011000,001000,011000,011100,000110,001100,010000,010100,010000,010000,010100,011010,111100,010010,000100,001100,000010,100100,001000,010010,010000,000010,010010,001000,001000
